id:0X0X1E5 dlc:8 data:00 00 00 00 00 00 00 00 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 02 00 02 C2 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:• 
id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 02 00 02 C2 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 02 00 02 C2 5

id:0X0X1E5 dlc:8 data:b 
id:0X0X1E5 dlc:8 data:44 FF D1 3F FB 00 03 8A 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:b 
id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 02 00 02 C2 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data:H 
id:0X0X1E5 dlc:8 data:44 FF D1 70 02 00 02 C2 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F FD 00 03 8C 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:ë 
id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D0 1F FB 00 03 69 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 04 00 02 84 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 02 00 02 C2 5

id:0X0X1E5 dlc:8 data:4 
id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FB 00 03 6A 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data: 
id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 02 00 02 C2 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F FD 00 03 8C 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:é 
id:0X0X1E5 dlc:8 data:44 FF D1 1F FB 00 03 6A 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 04 00 02 84 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:ü 
id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data: 
id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:ë 
id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D0 3F F9 00 03 87 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 06 00 02 A6 5

id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data: 
id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F FB 00 03 8A 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:… 
id:0X0X1E5 dlc:8 data:44 FF D1 3F FB 00 03 8A 5

id:0X0X1E5 dlc:8 data: 
id:0X0X1E5 dlc:8 data:ü 
id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:ù
id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 02 00 02 C2 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:Ç 
id:0X0X1E5 dlc:8 data:‘ 
id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data: 
id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data:‘ 
id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:ü 
id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:Ç 
id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:Ä 
id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 02 00 02 C2 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F FD 00 03 8C 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:Ä 
id:0X0X1E5 dlc:8 data:44 FF D2 10 04 00 02 65 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F F9 00 03 88 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:é 
id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:} 
id:0X0X1E5 dlc:8 data:44 FF D1 10 04 00 02 64 5

id:0X0X1E5 dlc:8 data:… 
id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F FD 00 03 8C 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:Ñ
id:0X0X1E5 dlc:8 data:ù
id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:Ñ
id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 02 00 02 C2 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:ù
id:0X0X1E5 dlc:8 data:44 FF D1 70 02 00 02 C2 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data:‘ 
id:0X0X1E5 dlc:8 data:44 FF D1 70 04 00 02 C4 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F FB 00 03 8A 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 04 00 02 A4 5

id:0X0X1E5 dlc:8 data:44 FF D0 1F FB 00 03 69 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:Ñ
id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D0 3F FB 00 03 89 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 04 00 02 A4 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:Ñ
id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:Ñ
id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:Ñ
id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:Ñ
id:0X0X1E5 dlc:8 data:‘ 
id:0X0X1E5 dlc:8 data:Ñ
id:0X0X1E5 dlc:8 data:Ñ
id:0X0X1E5 dlc:8 data:Ñ
id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D2 50 04 00 02 A5 5

id:0X0X1E5 dlc:8 data:44 FF D1 7F FB 00 03 CA 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:ë 
id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data:44 FF D0 5F FB 00 03 A9 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 04 00 02 C4 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FB 00 03 6A 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F FD 00 03 8C 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 02 00 02 C2 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F FD 00 03 8C 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 04 00 02 C4 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F FD 00 03 8C 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:Å
id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:Å
id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:Å
id:0X0X1E5 dlc:8 data:Å
id:0X0X1E5 dlc:8 data:Ã 
id:0X0X1E5 dlc:8 data:44 FF D1 3F FD 00 03 8C 5

id:0X0X1E5 dlc:8 data:ë 
id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:‘ 
id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:Á
id:0X0X1E5 dlc:8 data:44 FF D1 3F FB 00 03 8A 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 04 00 02 A4 5

id:0X0X1E5 dlc:8 data:Á
id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:‘ 
id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 04 00 02 64 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 02 00 02 C2 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F FD 00 03 8C 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:‘ 
id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data:ë 
id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D0 5F FB 00 03 A9 5

id:0X0X1E5 dlc:8 data:ë 
id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:ù
id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 5F FD 00 03 AC 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F FD 00 03 8C 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F FB 00 03 8A 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 04 00 02 64 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F FD 00 03 8C 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 02 00 02 C2 5

id:0X0X1E5 dlc:8 data:ë 
id:0X0X1E5 dlc:8 data:44 FF D1 5F FB 00 03 AA 5

id:0X0X1E5 dlc:8 data:44 FF D2 70 04 00 02 C5 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:ë 
id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 1F FD 00 03 6C 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 02 00 02 82 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 00 00 02 A0 5

id:0X0X1E5 dlc:8 data:44 FF D1 3F FB 00 03 8A 5

id:0X0X1E5 dlc:8 data:44 FF D1 50 02 00 02 A2 5

id:0X0X1E5 dlc:8 data:44 FF D1 70 00 00 02 C0 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

id:0X0X1E5 dlc:8 data:44 FF D2 50 02 00 02 A3 5

id:0X0X1E5 dlc:8 data:44 FF D1 7F FB 00 03 CA 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 02 00 02 62 5

id:0X0X1E5 dlc:8 data:44 FF D1 30 00 00 02 80 5

id:0X0X1E5 dlc:8 data:44 FF D2 50 02 00 02 A3 5

id:0X0X1E5 dlc:8 data:44 FF D1 7F FD 00 03 CC 5

id:0X0X1E5 dlc:8 data:44 FF D1 10 00 00 02 60 5

